Thumb,Index,Middle,Ring,Little,Label
30.53,15.16,32.74,4.31,0.00,Thumb_bent
26.11,19.53,8.64,0.00,10.81,Thumb_bent
30.53,12.98,15.16,17.34,0.00,Thumb_bent
41.63,12.98,15.16,0.00,0.00,Thumb_bent
23.91,0.00,8.64,12.98,12.98,Thumb_bent
37.18,10.81,17.34,12.98,23.91,Thumb_bent
21.72,17.34,23.91,10.81,6.47,Thumb_bent
37.18,0.00,17.34,10.81,12.98,Thumb_bent
43.87,8.64,21.72,12.98,17.34,Thumb_bent
28.32,2.15,21.72,12.98,0.00,Thumb_bent
23.91,0.00,19.53,4.31,2.15,Thumb_bent
34.96,15.16,12.98,15.16,0.00,Thumb_bent
26.11,0.00,28.32,6.47,6.47,Thumb_bent
41.63,0.00,15.16,0.00,17.34,Thumb_bent
30.53,28.32,19.53,0.00,4.31,Thumb_bent
26.11,28.32,8.64,0.00,10.81,Thumb_bent
34.96,10.81,2.15,15.16,17.34,Thumb_bent
37.18,17.34,17.34,0.00,6.47,Thumb_bent
34.96,26.11,15.16,12.98,0.00,Thumb_bent
34.96,12.98,15.16,0.00,8.64,Thumb_bent
41.63,10.81,19.53,23.91,2.15,Thumb_bent
32.74,15.16,26.11,15.16,12.98,Thumb_bent
34.96,17.34,26.11,2.15,4.31,Thumb_bent
28.32,2.15,21.72,12.98,2.15,Thumb_bent
32.74,0.00,26.11,12.98,17.34,Thumb_bent
50.60,0.00,19.53,10.81,0.00,Thumb_bent
30.53,10.81,19.53,0.00,12.98,Thumb_bent
41.63,15.16,4.31,0.00,12.98,Thumb_bent
23.91,19.53,4.31,15.16,4.31,Thumb_bent
41.63,15.16,6.47,19.53,8.64,Thumb_bent
41.63,0.00,17.34,10.81,8.64,Thumb_bent
50.60,17.34,2.15,15.16,8.64,Thumb_bent
41.63,12.98,8.64,17.34,10.81,Thumb_bent
37.18,15.16,32.74,12.98,0.00,Thumb_bent
46.11,12.98,21.72,12.98,8.64,Thumb_bent
37.18,15.16,8.64,21.72,0.00,Thumb_bent
37.18,6.47,26.11,23.91,0.00,Thumb_bent
46.11,8.64,26.11,0.00,10.81,Thumb_bent
23.91,17.34,8.64,12.98,0.00,Thumb_bent
41.63,4.31,8.64,0.00,10.81,Thumb_bent
46.11,0.00,30.53,2.15,15.16,Thumb_bent
46.11,4.31,17.34,2.15,4.31,Thumb_bent
34.96,15.16,23.91,17.34,12.98,Thumb_bent
41.63,8.64,21.72,4.31,0.00,Thumb_bent
37.18,21.72,26.11,12.98,4.31,Thumb_bent
41.63,12.98,17.34,6.47,4.31,Thumb_bent
46.11,17.34,23.91,10.81,12.98,Thumb_bent
30.53,12.98,17.34,4.31,10.81,Thumb_bent
41.63,17.34,10.81,0.00,0.00,Thumb_bent
37.18,12.98,0.00,6.47,0.00,Thumb_bent
59.64,15.16,17.34,15.16,12.98,Thumb_bent
48.35,15.16,23.91,4.31,12.98,Thumb_bent
46.11,10.81,2.15,15.16,12.98,Thumb_bent
39.40,19.53,21.72,0.00,4.31,Thumb_bent
57.37,12.98,23.91,8.64,2.15,Thumb_bent
37.18,0.00,19.53,0.00,4.31,Thumb_bent
43.87,19.53,6.47,0.00,12.98,Thumb_bent
52.85,0.00,19.53,15.16,6.47,Thumb_bent
59.64,4.31,12.98,21.72,10.81,Thumb_bent
50.60,19.53,12.98,0.00,0.00,Thumb_bent
32.74,10.81,0.00,0.00,2.15,Thumb_bent
39.40,15.16,12.98,19.53,12.98,Thumb_bent
59.64,17.34,6.47,12.98,4.31,Thumb_bent
32.74,21.72,17.34,10.81,12.98,Thumb_bent
50.60,0.00,10.81,21.72,12.98,Thumb_bent
52.85,8.64,26.11,15.16,0.00,Thumb_bent
34.96,2.15,30.53,0.00,10.81,Thumb_bent
59.64,6.47,12.98,0.00,17.34,Thumb_bent
46.11,0.00,15.16,19.53,17.34,Thumb_bent
26.11,0.00,28.32,2.15,8.64,Thumb_bent
39.40,0.00,23.91,8.64,8.64,Thumb_bent
46.11,10.81,21.72,8.64,17.34,Thumb_bent
34.96,17.34,23.91,2.15,6.47,Thumb_bent
34.96,12.98,28.32,0.00,6.47,Thumb_bent
48.35,0.00,26.11,19.53,10.81,Thumb_bent
52.85,21.72,6.47,8.64,6.47,Thumb_bent
46.11,17.34,8.64,4.31,0.00,Thumb_bent
43.87,2.15,21.72,8.64,0.00,Thumb_bent
50.60,0.00,12.98,0.00,30.53,Thumb_bent
50.60,19.53,26.11,10.81,12.98,Thumb_bent
34.96,19.53,21.72,0.00,8.64,Thumb_bent
48.35,8.64,19.53,17.34,0.00,Thumb_bent
43.87,19.53,17.34,19.53,0.00,Thumb_bent
46.11,15.16,26.11,8.64,17.34,Thumb_bent
50.60,17.34,19.53,6.47,19.53,Thumb_bent
32.74,26.11,26.11,15.16,17.34,Thumb_bent
52.85,12.98,21.72,0.00,0.00,Thumb_bent
50.60,2.15,10.81,8.64,4.31,Thumb_bent
46.11,23.91,17.34,0.00,19.53,Thumb_bent
32.74,12.98,28.32,4.31,12.98,Thumb_bent
26.11,17.34,2.15,0.00,2.15,Thumb_bent
52.85,2.15,28.32,6.47,0.00,Thumb_bent
41.63,12.98,19.53,21.72,0.00,Thumb_bent
30.53,21.72,8.64,0.00,15.16,Thumb_bent
34.96,17.34,26.11,0.00,15.16,Thumb_bent
48.35,0.00,19.53,8.64,12.98,Thumb_bent
55.11,10.81,10.81,15.16,0.00,Thumb_bent
52.85,10.81,26.11,8.64,15.16,Thumb_bent
30.53,0.00,10.81,10.81,6.47,Thumb_bent
48.35,23.91,23.91,17.34,0.00,Thumb_bent
50.60,0.00,17.34,4.31,0.00,Thumb_bent
41.63,17.34,6.47,17.34,4.31,Thumb_bent
32.74,15.16,12.98,0.00,12.98,Thumb_bent
50.60,0.00,21.72,6.47,19.53,Thumb_bent
52.85,21.72,12.98,17.34,6.47,Thumb_bent
32.74,15.16,2.15,0.00,17.34,Thumb_bent
55.11,10.81,28.32,0.00,12.98,Thumb_bent
23.91,6.47,429.21,10.81,0.00,Middle_bent
4.31,8.64,444.65,6.47,4.31,Middle_bent
21.72,0.00,423.08,4.31,8.64,Middle_bent
21.72,15.16,404.86,6.47,10.81,Middle_bent
19.53,0.00,398.85,4.31,8.64,Middle_bent
17.34,2.15,401.85,15.16,6.47,Middle_bent
21.72,10.81,398.85,0.00,2.15,Middle_bent
0.00,0.00,413.94,0.00,8.64,Middle_bent
30.53,8.64,392.86,2.15,10.81,Middle_bent
21.72,19.53,357.50,8.64,17.34,Middle_bent
10.81,19.53,372.11,6.47,0.00,Middle_bent
12.98,12.98,337.32,0.00,8.64,Middle_bent
21.72,8.64,345.93,6.47,4.31,Middle_bent
26.11,12.98,320.27,12.98,10.81,Middle_bent
21.72,12.98,309.03,10.81,10.81,Middle_bent
17.34,0.00,340.18,17.34,0.00,Middle_bent
12.98,8.64,366.25,6.47,17.34,Middle_bent
15.16,2.15,354.60,4.31,8.64,Middle_bent
6.47,6.47,375.06,12.98,2.15,Middle_bent
2.15,8.64,380.96,8.64,0.00,Middle_bent
28.32,0.00,383.93,10.81,2.15,Middle_bent
23.91,10.81,404.86,12.98,6.47,Middle_bent
10.81,8.64,392.86,0.00,8.64,Middle_bent
28.32,2.15,380.96,17.34,8.64,Middle_bent
23.91,0.00,380.96,0.00,0.00,Middle_bent
15.16,23.91,407.88,0.00,4.31,Middle_bent
26.11,8.64,378.01,15.16,8.64,Middle_bent
23.91,17.34,410.90,4.31,0.00,Middle_bent
28.32,2.15,410.90,10.81,0.00,Middle_bent
19.53,6.47,345.93,10.81,17.34,Middle_bent
6.47,0.00,357.50,0.00,6.47,Middle_bent
2.15,10.81,241.00,12.98,15.16,Middle_bent
10.81,0.00,191.71,6.47,2.15,Middle_bent
19.53,4.31,254.31,0.00,0.00,Middle_bent
10.81,15.16,68.75,0.00,4.31,Middle_bent
17.34,8.64,101.23,0.00,0.00,Middle_bent
10.81,17.34,191.71,19.53,17.34,Middle_bent
23.91,2.15,209.64,6.47,4.31,Middle_bent
23.91,15.16,209.64,0.00,10.81,Middle_bent
17.34,0.00,233.08,4.31,12.98,Middle_bent
19.53,12.98,243.65,0.00,10.81,Middle_bent
28.32,4.31,238.35,15.16,15.16,Middle_bent
15.16,15.16,273.19,8.64,19.53,Middle_bent
0.00,0.00,196.81,10.81,2.15,Middle_bent
21.72,0.00,225.22,8.64,0.00,Middle_bent
17.34,0.00,238.35,2.15,0.00,Middle_bent
8.64,12.98,265.06,8.64,12.98,Middle_bent
26.11,0.00,262.36,0.00,6.47,Middle_bent
8.64,0.00,297.89,0.00,8.64,Middle_bent
19.53,0.00,292.36,2.15,0.00,Middle_bent
17.34,0.00,275.91,8.64,8.64,Middle_bent
26.11,15.16,161.60,6.47,0.00,Middle_bent
4.31,0.00,225.22,15.16,12.98,Middle_bent
12.98,0.00,199.36,19.53,8.64,Middle_bent
21.72,17.34,159.12,4.31,2.15,Middle_bent
4.31,2.15,108.31,10.81,0.00,Middle_bent
21.72,4.31,164.08,6.47,15.16,Middle_bent
17.34,0.00,161.60,10.81,0.00,Middle_bent
2.15,0.00,325.93,4.31,0.00,Middle_bent
12.98,15.16,151.72,2.15,10.81,Middle_bent
17.34,0.00,122.60,2.15,4.31,Middle_bent
0.00,12.98,113.05,12.98,8.64,Middle_bent
10.81,0.00,105.94,0.00,0.00,Middle_bent
2.15,12.98,120.21,12.98,10.81,Middle_bent
6.47,15.16,132.23,0.00,12.98,Middle_bent
28.32,0.00,164.08,0.00,0.00,Middle_bent
21.72,4.31,181.59,4.31,2.15,Middle_bent
6.47,0.00,220.00,0.00,0.00,Middle_bent
23.91,10.81,267.76,0.00,8.64,Middle_bent
6.47,8.64,273.19,0.00,0.00,Middle_bent
15.16,2.15,262.36,10.81,10.81,Middle_bent
15.16,0.00,303.45,6.47,15.16,Middle_bent
6.47,8.64,300.67,17.34,6.47,Middle_bent
19.53,12.98,320.27,6.47,12.98,Middle_bent
12.98,6.47,297.89,15.16,8.64,Middle_bent
19.53,8.64,286.85,15.16,6.47,Middle_bent
19.53,15.16,289.60,12.98,6.47,Middle_bent
10.81,6.47,306.24,12.98,6.47,Middle_bent
12.98,15.16,295.12,10.81,0.00,Middle_bent
0.00,8.64,348.81,0.00,0.00,Middle_bent
0.00,0.00,328.76,0.00,21.72,Middle_bent
0.00,19.53,466.59,6.47,10.81,Middle_bent
2.15,23.91,392.86,0.00,10.81,Middle_bent
8.64,19.53,444.65,17.34,0.00,Middle_bent
6.47,15.16,300.67,6.47,10.81,Middle_bent
12.98,0.00,348.81,15.16,8.64,Middle_bent
0.00,15.16,343.05,0.00,0.00,Middle_bent
0.00,10.81,323.09,0.00,2.15,Middle_bent
15.16,19.53,186.64,4.31,0.00,Middle_bent
10.81,6.47,191.71,17.34,0.00,Middle_bent
0.00,19.53,214.81,2.15,4.31,Middle_bent
0.00,2.15,209.64,4.31,0.00,Middle_bent
6.47,8.64,286.85,10.81,6.47,Middle_bent
8.64,8.64,199.36,0.00,0.00,Middle_bent
6.47,10.81,201.92,6.47,10.81,Middle_bent
10.81,0.00,227.83,6.47,2.15,Middle_bent
10.81,15.16,320.27,10.81,15.16,Middle_bent
12.98,12.98,345.93,8.64,4.31,Middle_bent
2.15,12.98,286.85,12.98,0.00,Middle_bent
0.00,12.98,472.92,10.81,15.16,Middle_bent
0.00,12.98,392.86,10.81,6.47,Middle_bent
0.00,0.00,479.29,6.47,12.98,Middle_bent
0.00,17.34,501.80,4.31,0.00,Middle_bent
19.53,2.15,537.96,12.98,2.15,Middle_bent
10.81,15.16,354.60,17.34,0.00,Middle_bent
17.34,0.00,435.36,10.81,10.81,Middle_bent
4.31,10.81,441.55,15.16,6.47,Middle_bent
4.31,10.81,426.14,10.81,0.00,Middle_bent
17.34,10.81,395.85,4.31,12.98,Middle_bent
2.15,10.81,410.90,8.64,15.16,Middle_bent
4.31,21.72,410.90,4.31,19.53,Middle_bent
8.64,10.81,404.86,0.00,0.00,Middle_bent
15.16,17.34,423.08,0.00,8.64,Middle_bent
12.98,2.15,386.90,6.47,0.00,Middle_bent
10.81,0.00,392.86,0.00,0.00,Middle_bent
0.00,2.15,345.93,10.81,15.16,Middle_bent
15.16,15.16,420.02,2.15,0.00,Middle_bent
19.53,10.81,407.88,12.98,15.16,Middle_bent
8.64,0.00,423.08,2.15,10.81,Middle_bent
10.81,12.98,410.90,10.81,19.53,Middle_bent
